Numero_BFS;Data_Vistoria;Data_Fiscalizacao;Status;Fiscal;Contratada;Regionaal;Tipo_Servico;Qtd_Inspecoes;Endereco;Coordenadas_Aceite;Coordenadas_Resposta;Coordenadas_Vistoria
12007;06/11/2025 09:26:11;06/11/2025 09:23:53;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Curupité, 135 - Vila Mazzei, São Paulo - SP, 02308-140, Brasil;;-23,4768831,-46,6076236;-23.477109717495395,-46.607298804793025
12082;06/11/2025 09:57:41;06/11/2025 09:39:43;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe de Mutirão de Zeladoria de Vias e Logradouros Públicos;1;Av. Daniel Malettini, 378 - Vila Aurora (Zona Norte), São Paulo - SP, 02411-000, Brasil;;-23,4797749,-46,6179012;-23.47628917652796,-46.622734265057446
12149;06/11/2025 10:33:00;06/11/2025 10:31:01;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. João de Laet, 909 - Vila Aurora (Zona Norte), São Paulo - SP, 02410-010, Brasil;;-23,4750219,-46,6221178;-23.475031916941113,-46.62233195619089
12190;06/11/2025 10:58:02;06/11/2025 10:56:29;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Ezequiel Freire, 604 - Santana, São Paulo - SP, 02034-002, Brasil;;-23,5006146,-46,623586;-23.50080105034462,-46.623494853116405
12389;07/11/2025 08:39:14;07/11/2025 08:35:19;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Nova Cantareira, 1502 - Água Fria, São Paulo - SP, 02330-001, Brasil;;-23,4822681,-46,613273;-23.482217889612343,-46.613066090000004
12392;07/11/2025 08:39:32;05/11/2025 17:13:32;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Outeiro da Cruz, 109 - Jardim São Paulo, São Paulo - SP, 02041-040, Brasil;;-23,5005381,-46,6186946;-23.489132153075612,-46.61835425940056
12396;07/11/2025 08:39:49;05/11/2025 17:15:48;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Outeiro da Cruz, 109 - Jardim São Paulo, São Paulo - SP, 02041-040, Brasil;;-23,4890716,-46,6184117;-23.489135642338095,-46.61837777277015
12437;07/11/2025 09:17:33;07/11/2025 09:07:06;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe de Mutirão de Zeladoria de Vias e Logradouros Públicos;1;Av. Mal. Eurico Gaspar Dutra, 1685 - Parada Inglesa, São Paulo - SP, 02339-010, Brasil;;-23,4811418,-46,6189941;-23.4849917,-46.6096767
12449;07/11/2025 09:26:59;07/11/2025 09:19:23;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe de Mutirão de Zeladoria de Vias e Logradouros Públicos;1;Rua Gracianópolis, 50 - Água Fria, São Paulo - SP, 02335-050, Brasil;;-23,4817625,-46,6193136;-23.481667525309472,-46.61873882978364
12458;07/11/2025 09:34:42;07/11/2025 09:32:27;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Casa Verde/Cachoeirinha;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Parada Pinto, 539a - Vila Nova Cachoeirinha, São Paulo - SP, 02611-002, Brasil;;-23,4696917,-46,6649139;-23.469525767372424,-46.664825502558855
12472;07/11/2025 09:41:19;07/11/2025 09:38:42;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Casa Verde/Cachoeirinha;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Francisco Rodrigues Lobo, 7 - Vila Dionisia, São Paulo - SP, 02671-010, Brasil;;-23,4687044,-46,6667988;-23.468010793506995,-46.66713192672519
12474;07/11/2025 09:44:07;07/11/2025 09:42:15;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Casa Verde/Cachoeirinha;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Gomes Leal, 7 - Vila Dionisia, São Paulo - SP, 02671-090, Brasil;;-23,4679273,-46,6676211;-23.46815440020774,-46.667437835510995
12481;07/11/2025 09:47:28;07/11/2025 09:46:33;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Rua Inácio Mammana, 444 - Vila Vitorio Mazzei, São Paulo - SP, 02409-060, Brasil;;-23,4753728,-46,6264071;-23.47575145979701,-46.626286933442124
12482;07/11/2025 09:47:51;07/11/2025 09:46:44;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Casa Verde/Cachoeirinha;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Jerônimo de Andrade, 23 - Jardim Cecy, São Paulo - SP, 02861-180, Brasil;;-23,468438,-46,6692838;-23.468181314634908,-46.6692449351009
12490;07/11/2025 09:54:15;07/11/2025 09:51:14;Com Irregularidades;SELIMP - Sergio Watanabe;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Casa Verde/Cachoeirinha;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Diamantino Matheus, 620 - Vila Francos, São Paulo - SP, 02880-030, Brasil;;-23,4654635,-46,673923;-23.465619557517112,-46.67421697478499
12495;07/11/2025 10:03:15;07/11/2025 09:58:28;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Francisco Ataíde, 245 - Jardim Paraíso, São Paulo - SP, 02418-020, Brasil;;-23,4727553,-46,6293326;-23.472533582456208,-46.62946045151757
12576;07/11/2025 10:54:34;07/11/2025 10:52:02;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Cel. Evaristo de Campos, 48 - Santa Teresinha, São Paulo - SP, 02450-020, Brasil;;-23,4985681,-46,6383251;-23.498872902459002,-46.63845077503204
12660;07/11/2025 13:30:31;06/11/2025 11:23:23;Com Irregularidades;SELIMP - Luis Henrique Hayato Pedroso;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Jaçanã/Tremembé;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Cel. Esdras de Oliveira, 209 - Parque Casa de Pedra, São Paulo - SP, 02351-030, Brasil;;-23,4551447,-46,6009509;-23.4549867,-46.6008243
12661;07/11/2025 13:30:40;06/11/2025 11:27:29;Com Irregularidades;SELIMP - Luis Henrique Hayato Pedroso;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Jaçanã/Tremembé;Fornecimento, instalação e reposição de papeleiras e outros equipamentos de recepção de resíduos;1;Rua Sônia Margy, 213a - Parque Casa de Pedra, São Paulo - SP, 02351-000, Brasil;;-23,4555,-46,6007068;-23.4554622,-46.6005776
12662;07/11/2025 13:30:48;06/11/2025 11:30:37;Sem Irregularidades;SELIMP - Luis Henrique Hayato Pedroso;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Jaçanã/Tremembé;Fornecimento, instalação e reposição de papeleiras e outros equipamentos de recepção de resíduos;1;R. Cel. Esdras de Oliveira, 201 - Parque Casa de Pedra, São Paulo - SP, 02351-030, Brasil;;;-23.4551302,-46.6007855
12814;09/11/2025 16:35:37;09/11/2025 16:32:09;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Nova Cantareira, 1522 - Tucuruvi, São Paulo - SP, 02330-002, Brasil;;;-23.4821187965313,-46.612849601513986
12814;09/11/2025 16:35:37;09/11/2025 16:32:09;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Nova Cantareira, 1522 - Tucuruvi, São Paulo - SP, 02330-002, Brasil;;-23,482325,-46,6131033;-23.4821187965313,-46.612849601513986
12815;09/11/2025 22:17:39;09/11/2025 22:15:10;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;3;R. Casa Forte, 46 - Água Fria, São Paulo - SP, 02336-040, Brasil;;;-23.483359890721783,-46.61446503226548
12815;09/11/2025 22:17:39;09/11/2025 22:15:10;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Casa Forte, 46 - Água Fria, São Paulo - SP, 02336-040, Brasil;;-23,4848828,-46,6145853;-23.483359890721783,-46.61446503226548
12888;10/11/2025 09:01:42;10/11/2025 09:00:27;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Tucuruvi, 563 - Tucuruvi, São Paulo - SP, 02305-001, Brasil;;-23,4804158,-46,6065176;-23.480420726913465,-46.606433740432095
12909;10/11/2025 09:13:27;10/11/2025 09:02:35;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Ausônia, 49 - Vila Mazzei, São Paulo - SP, 02308-050, Brasil;;-23,480732,-46,6034332;-23.479334832156795,-46.603325528577365
12924;10/11/2025 09:21:44;10/11/2025 09:20:46;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Maestro Villa-Lobos, 899 - Vila Gustavo, São Paulo - SP, 02266-001, Brasil;;-23,4758598,-46,5961271;-23.475664448917385,-46.595540721266076
12932;10/11/2025 09:25:37;10/11/2025 09:24:03;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Praça Maestro Ivan Zemantauskas Haensel - Av. Maestro Villa-Lobos, 965 - Vila Gustavo, São Paulo - SP, 02266-001, Brasil;;-23,4750419,-46,5951968;-23.47517977392499,-46.595478549873306
12950;10/11/2025 09:33:19;10/11/2025 09:30:20;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Cometa, 136 - Vila Nivi, São Paulo - SP, 02255-090, Brasil;;-23,4753344,-46,5917665;-23.47557951875431,-46.59183371032658
12978;10/11/2025 09:45:04;10/11/2025 09:41:24;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Camatei, 485 - Vila Nivi, São Paulo - SP, 02254-020, Brasil;;-23,4810318,-46,5913797;-23.48168234180733,-46.5918820684069
12989;10/11/2025 09:50:48;10/11/2025 09:48:52;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Capricho, 320 - Vila Nivi, São Paulo - SP, 02254-000, Brasil;;-23,4826811,-46,5930875;-23.48304747272554,-46.59339015688402
13043;10/11/2025 10:10:03;10/11/2025 10:07:54;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Elvira de Bortole, 112 - Vila Dom Pedro II, São Paulo - SP, 02246-000, Brasil;;-23,4912117,-46,6012;-23.491098577967374,-46.601162101904016
13149;10/11/2025 10:35:06;10/11/2025 10:30:48;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Rua Dr. Olavo Egídio, 386 - Santana, São Paulo - SP, 02037-000, Brasil;;-23,4998369,-46,6221318;-23.499914927929265,-46.62198524884575
13203;10/11/2025 10:52:45;10/11/2025 10:50:13;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Cruzeiro do Sul, 3100 - Santana, São Paulo - SP, 02030-200, Brasil;;-23,5031324,-46,6245979;-23.50336406278497,-46.62455045727067
13441;10/11/2025 15:43:17;10/11/2025 15:42:12;Sem Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Operação dos Ecopontos;1;Rua dos Mártires Armênios, 589 - Jardim Leonor Mendes de Barros, São Paulo - SP, 02345-000, Brasil;;;-23.46717502611756,-46.610099713603645
13611;11/11/2025 09:38:52;11/11/2025 09:36:09;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição mecanizada de vias e logradouros públicos;1;Parque Domingos Luís, 209 - Jardim São Paulo, São Paulo - SP, 02043-081, Brasil;;-23,4926626,-46,6173714;-23.491899175626344,-46.616267595672895
13640;11/11/2025 09:49:13;11/11/2025 09:46:03;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Conceição da Barra, 291 - Santana, São Paulo - SP, 02039-030, Brasil;;-23,4916567,-46,621545;-23.4918335,-46.621754
13684;11/11/2025 10:14:23;11/11/2025 10:09:49;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Dr. Gabriel Piza, 404 - Santana, São Paulo - SP, 02036-011, Brasil;;-23,5020563,-46,6223103;-23.502114573897227,-46.62223176312822
13725;11/11/2025 10:40:38;11/11/2025 10:39:14;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Darzan, 356 - Santana, São Paulo - SP, 02034-030, Brasil;;-23,5042015,-46,622878;-23.504284217440063,-46.62284454525624
13735;11/11/2025 10:44:41;11/11/2025 10:43:38;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Gen. Ataliba Leonel, 615 - Santana, São Paulo - SP, 02033-000, Brasil;;-23,5047681,-46,6213278;-23.50466150103552,-46.621370200139566
13744;11/11/2025 10:59:55;11/11/2025 10:57:32;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Cruzeiro do Sul, 1877 - Santana, São Paulo - SP, 02031-000, Brasil;;-23,5139705,-46,6253065;-23.51422205399881,-46.62521899855918
13759;11/11/2025 11:20:45;11/11/2025 11:17:49;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Corredor Norte-Sul, 1318 - Santana, São Paulo - SP, 02012-010, Brasil;;-23,5164313,-46,6296381;-23.5169333,-46.6300833
14634;13/11/2025 09:01:31;13/11/2025 08:59:01;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Mal. Eurico Gaspar Dutra, 1850 - Parada Inglesa, São Paulo - SP, 02239-010, Brasil;;-23,4847782,-46,6096998;-23.484834,-46.6095046
14652;13/11/2025 09:08:18;13/11/2025 09:07:08;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. do Tramway, 410 - Tucuruvi, São Paulo - SP, 02303-080, Brasil;;-23,4849766,-46,6103693;-23.48484506183501,-46.61033095649526
14670;13/11/2025 09:14:46;13/11/2025 09:09:39;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. do Tramway, 912 - Tucuruvi, São Paulo - SP, 02303-080, Brasil;;-23,4815515,-46,6077106;-23.481725054726944,-46.60779326301481
14691;13/11/2025 09:32:09;13/11/2025 09:23:33;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Água Fria, 1247 - Tucuruvi, São Paulo - SP, 02333-001, Brasil;;-23,4776761,-46,6206615;-23.477940986562313,-46.62095211361069
14716;13/11/2025 09:52:17;13/11/2025 09:47:49;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Alfredo Guedes, 182 - Santana, São Paulo - SP, 02034-010, Brasil;;-23,5062799,-46,6243491;-23.506295080375068,-46.624501144744386
13990;11/11/2025 15:47:56;11/11/2025 15:35:26;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição de pós feiras livres e Lavagem e desinfecção de vias e logradouros públicos pós feiras livres;1;R. Aureliano Leal, 385 - Água Fria, São Paulo - SP, 02334-091, Brasil;;-23,4833064,-46,6216492;-23.48384976542788,-46.62160576763912
14007;11/11/2025 16:23:42;11/11/2025 16:21:36;Sem Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Operação dos Ecopontos;1;R. Eduardo Vicente Nasser, 589 - Barro Branco (Zona Norte), São Paulo - SP, 02344-050, Brasil;;;-23.4669958,-46.6099044
14013;11/11/2025 16:49:06;11/11/2025 16:40:17;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição de pós feiras livres e Lavagem e desinfecção de vias e logradouros públicos pós feiras livres;1;Av. Maestro Villa-Lobos, 917 - Vila Gustavo, São Paulo - SP, 02266-001, Brasil;;-23,4752025,-46,5955233;-23.4755422596588,-46.5955007867563
14023;11/11/2025 18:39:44;11/11/2025 18:36:53;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Ronaldo de Carvalho, 423 - Jardim São Paulo, São Paulo - SP, 02043-000, Brasil;;-23,4903717,-46,6139294;-23.490168814159194,-46.61388583863928
14024;11/11/2025 18:39:54;11/11/2025 18:33:12;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Ronaldo de Carvalho, 419 - Jardim São Paulo, São Paulo - SP, 02043-000, Brasil;;-23,4901268,-46,6133737;-23.489984809943163,-46.613552918776755
14025;11/11/2025 18:40:04;11/11/2025 18:27:58;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Mal. Eurico Gaspar Dutra, 1268 - Santana, São Paulo - SP, 02239-010, Brasil;;-23,4896334,-46,6116625;-23.48968391,-46.61166262
14026;11/11/2025 18:40:16;11/11/2025 18:21:14;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Mal. Eurico Gaspar Dutra, 1298 - Jardim São Paulo, São Paulo - SP, 22390-010, Brasil;;-23,4890036,-46,6112456;-23.489266358227212,-46.611137819571276
14027;11/11/2025 18:40:27;11/11/2025 18:18:32;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Pedro Cacunda, 494 - Jardim São Paulo, São Paulo - SP, 02046-090, Brasil;;-23,4891408,-46,6098781;-23.489324131398725,-46.61100896004355
14028;11/11/2025 18:40:40;11/11/2025 18:04:04;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Pedro Cacunda, 139 - Jardim São Paulo, São Paulo - SP, 02046-090, Brasil;;-23,4927506,-46,6119869;-23.492388450757122,-46.61195423471752
14029;11/11/2025 18:40:51;11/11/2025 17:52:48;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Parque Domingos Luís, 457 - Jardim São Paulo, São Paulo - SP, 02043-081, Brasil;;-23,4931177,-46,6151892;-23.493288321285526,-46.61496355921444
14030;11/11/2025 19:17:34;11/11/2025 19:01:36;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Nova Cantareira, 1236 - Água Fria, São Paulo - SP, 02331-000, Brasil;;-23,483911,-46,6144954;-23.48409131,-46.61456007
14031;11/11/2025 19:17:45;11/11/2025 18:56:34;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Rua Imperatriz, 101 - Vila Pauliceia, São Paulo - SP, 02302-120, Brasil;;-23,4853224,-46,614836;-23.4853357,-46.6147835
14032;11/11/2025 19:17:55;11/11/2025 18:53:09;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Imperatriz, 11 - Vila Pauliceia, São Paulo - SP, 02302-120, Brasil;;-23,4859567,-46,6153833;-23.485974054354458,-46.615505566556806
14033;11/11/2025 19:18:04;11/11/2025 18:47:40;Com Irregularidades;SELIMP - Claudio Rogério Ulhoa Cintra ;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Águas de São Pedro, 280 - Vila Pauliceia, São Paulo - SP, 02302-070, Brasil;;-23,487198,-46,6135237;-23.4871412,-46.614216
14170;12/11/2025 09:27:48;12/11/2025 09:25:06;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe de Mutirão de Zeladoria de Vias e Logradouros Públicos;1;R. Barra Mansa, 345 - Tucuruvi, São Paulo - SP, 02337-040, Brasil;;-23,4774617,-46,6115967;-23.477595237051492,-46.61178435167497
14185;12/11/2025 09:37:44;12/11/2025 09:33:15;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe de Mutirão de Zeladoria de Vias e Logradouros Públicos;1;R. Vaz Muniz, 826 - Jardim Franca, São Paulo - SP, 02337-000, Brasil;;-23,479623,-46,6132635;-23.479530611038534,-46.61341147336307
14210;12/11/2025 09:49:24;12/11/2025 09:47:52;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Clementino, 15 - Jardim Paraíso, São Paulo - SP, 02416-040, Brasil;;-23,481325,-46,629205;-23.481279086452307,-46.62917147548021
14234;12/11/2025 10:01:42;12/11/2025 09:54:10;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Pelegrino, 24 - Jardim do Colegio (Zona Norte), São Paulo - SP, 02431-140, Brasil;;-23,4892712,-46,6348045;-23.489947757848345,-46.63539853816958
14278;12/11/2025 10:18:40;12/11/2025 10:10:53;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Ten. Rocha, 418 - Vila Bianca, São Paulo - SP, 02022-110, Brasil;;-23,5066734,-46,6401147;-23.506427036479902,-46.639788913933884
